Timestamp,Power Consumption,Hour,Minute,DayOfWeek,Month,DayOfYear,WeekOfYear,Year,BlockNo
2020-01-05 00:15:00,105397521.7,0,15,6,1,5,1,2020,2
2020-01-05 00:30:00,101774393.1,0,30,6,1,5,1,2020,3
2020-01-05 00:45:00,98484611.7,0,45,6,1,5,1,2020,4
2020-01-05 01:00:00,100215617.1,1,0,6,1,5,1,2020,5
2020-01-05 01:15:00,104309014.2,1,15,6,1,5,1,2020,6
2020-01-05 01:30:00,80668357.8,1,30,6,1,5,1,2020,7
2020-01-05 01:45:00,70294233.4,1,45,6,1,5,1,2020,8
2020-01-05 02:00:00,78850294.1,2,0,6,1,5,1,2020,9
2020-01-05 02:15:00,86103620.5,2,15,6,1,5,1,2020,10
2020-01-05 02:30:00,75208746.6,2,30,6,1,5,1,2020,11
2020-01-05 02:45:00,80444865.9,2,45,6,1,5,1,2020,12
2020-01-05 03:00:00,82920979.6,3,0,6,1,5,1,2020,13
2020-01-05 03:15:00,87217541.7,3,15,6,1,5,1,2020,14
2020-01-05 03:30:00,100851137.7,3,30,6,1,5,1,2020,15
2020-01-05 03:45:00,73213502.0,3,45,6,1,5,1,2020,16
2020-01-05 04:00:00,71558430.7,4,0,6,1,5,1,2020,17
2020-01-05 04:15:00,86058514.4,4,15,6,1,5,1,2020,18
2020-01-05 04:30:00,82695696.9,4,30,6,1,5,1,2020,19
2020-01-05 04:45:00,119781402.8,4,45,6,1,5,1,2020,20
2020-01-05 05:00:00,104679345.4,5,0,6,1,5,1,2020,21
2020-01-05 05:15:00,120180496.5,5,15,6,1,5,1,2020,22
2020-01-05 05:30:00,100957888.8,5,30,6,1,5,1,2020,23
2020-01-05 05:45:00,117392181.9,5,45,6,1,5,1,2020,24
2020-01-05 06:00:00,138406079.0,6,0,6,1,5,1,2020,25
2020-01-05 06:15:00,130845029.1,6,15,6,1,5,1,2020,26
2020-01-05 06:30:00,112614358.3,6,30,6,1,5,1,2020,27
2020-01-05 06:45:00,96237979.4,6,45,6,1,5,1,2020,28
2020-01-05 07:00:00,159091945.6,7,0,6,1,5,1,2020,29
2020-01-05 07:15:00,143405051.6,7,15,6,1,5,1,2020,30
2020-01-05 07:30:00,120022788.6,7,30,6,1,5,1,2020,31
2020-01-05 07:45:00,123076856.1,7,45,6,1,5,1,2020,32
2020-01-05 08:00:00,115528190.8,8,0,6,1,5,1,2020,33
2020-01-05 08:15:00,125105468.3,8,15,6,1,5,1,2020,34
2020-01-05 08:30:00,148676911.4,8,30,6,1,5,1,2020,35
2020-01-05 08:45:00,114983200.4,8,45,6,1,5,1,2020,36
2020-01-05 09:00:00,114145180.1,9,0,6,1,5,1,2020,37
2020-01-05 09:15:00,119774879.0,9,15,6,1,5,1,2020,38
2020-01-05 09:30:00,123583575.5,9,30,6,1,5,1,2020,39
2020-01-05 09:45:00,114834089.1,9,45,6,1,5,1,2020,40
2020-01-05 10:00:00,138468406.3,10,0,6,1,5,1,2020,41
2020-01-05 10:15:00,122538418.1,10,15,6,1,5,1,2020,42
2020-01-05 10:30:00,106259953.3,10,30,6,1,5,1,2020,43
2020-01-05 10:45:00,123799254.6,10,45,6,1,5,1,2020,44
2020-01-05 11:00:00,117151080.7,11,0,6,1,5,1,2020,45
2020-01-05 11:15:00,114332415.1,11,15,6,1,5,1,2020,46
2020-01-05 11:30:00,121831801.1,11,30,6,1,5,1,2020,47
2020-01-05 11:45:00,115109847.1,11,45,6,1,5,1,2020,48
2020-01-05 12:00:00,115542945.0,12,0,6,1,5,1,2020,49
2020-01-05 12:15:00,130855608.8,12,15,6,1,5,1,2020,50
2020-01-05 12:30:00,152953969.0,12,30,6,1,5,1,2020,51
2020-01-05 12:45:00,146578464.6,12,45,6,1,5,1,2020,52
2020-01-05 13:00:00,146613817.7,13,0,6,1,5,1,2020,53
2020-01-05 13:15:00,140892872.7,13,15,6,1,5,1,2020,54
2020-01-05 13:30:00,124707339.6,13,30,6,1,5,1,2020,55
2020-01-05 13:45:00,126754008.5,13,45,6,1,5,1,2020,56
2020-01-05 14:00:00,123262394.0,14,0,6,1,5,1,2020,57
2020-01-05 14:15:00,112509600.2,14,15,6,1,5,1,2020,58
2020-01-05 14:30:00,114930970.6,14,30,6,1,5,1,2020,59
2020-01-05 14:45:00,128515080.1,14,45,6,1,5,1,2020,60
2020-01-05 15:00:00,136889763.0,15,0,6,1,5,1,2020,61
2020-01-05 15:15:00,162728974.8,15,15,6,1,5,1,2020,62
2020-01-05 15:30:00,151021522.9,15,30,6,1,5,1,2020,63
2020-01-05 15:45:00,145766328.2,15,45,6,1,5,1,2020,64
2020-01-05 16:00:00,149574918.5,16,0,6,1,5,1,2020,65
2020-01-05 16:15:00,147475977.7,16,15,6,1,5,1,2020,66
2020-01-05 16:30:00,121525971.3,16,30,6,1,5,1,2020,67
2020-01-05 16:45:00,151589959.1,16,45,6,1,5,1,2020,68
2020-01-05 17:00:00,141155549.6,17,0,6,1,5,1,2020,69
2020-01-05 17:15:00,145530346.3,17,15,6,1,5,1,2020,70
2020-01-05 17:30:00,175845886.1,17,30,6,1,5,1,2020,71
2020-01-05 17:45:00,149247949.7,17,45,6,1,5,1,2020,72
2020-01-05 18:00:00,125696966.3,18,0,6,1,5,1,2020,73
2020-01-05 18:15:00,135926761.9,18,15,6,1,5,1,2020,74
2020-01-05 18:30:00,141348598.6,18,30,6,1,5,1,2020,75
2020-01-05 18:45:00,116673418.4,18,45,6,1,5,1,2020,76
2020-01-05 19:00:00,129600562.8,19,0,6,1,5,1,2020,77
2020-01-05 19:15:00,134596784.3,19,15,6,1,5,1,2020,78
2020-01-05 19:30:00,122211022.1,19,30,6,1,5,1,2020,79
2020-01-05 19:45:00,129679172.5,19,45,6,1,5,1,2020,80
2020-01-05 20:00:00,134587800.5,20,0,6,1,5,1,2020,81
2020-01-05 20:15:00,112646560.8,20,15,6,1,5,1,2020,82
2020-01-05 20:30:00,135810033.4,20,30,6,1,5,1,2020,83
2020-01-05 20:45:00,143010524.4,20,45,6,1,5,1,2020,84
2020-01-05 21:00:00,117581425.2,21,0,6,1,5,1,2020,85
2020-01-05 21:15:00,123298653.3,21,15,6,1,5,1,2020,86
2020-01-05 21:30:00,118558169.9,21,30,6,1,5,1,2020,87
2020-01-05 21:45:00,124462173.5,21,45,6,1,5,1,2020,88
2020-01-05 22:00:00,126876950.5,22,0,6,1,5,1,2020,89
2020-01-05 22:15:00,130016833.3,22,15,6,1,5,1,2020,90
2020-01-05 22:30:00,119046502.5,22,30,6,1,5,1,2020,91
2020-01-05 22:45:00,118206357.5,22,45,6,1,5,1,2020,92
2020-01-05 23:00:00,121210444.3,23,0,6,1,5,1,2020,93
2020-01-05 23:15:00,150313681.2,23,15,6,1,5,1,2020,94
2020-01-05 23:30:00,119036744.3,23,30,6,1,5,1,2020,95
2020-01-05 23:45:00,99747882.7,23,45,6,1,5,1,2020,96
2020-01-06 00:00:00,107166623.2,0,0,0,1,6,2,2020,1
2020-01-06 00:15:00,101728083.4,0,15,0,1,6,2,2020,2
2020-01-06 00:30:00,124869441.3,0,30,0,1,6,2,2020,3
2020-01-06 00:45:00,79498809.7,0,45,0,1,6,2,2020,4
2020-01-06 01:00:00,94781652.9,1,0,0,1,6,2,2020,5
2020-01-06 01:15:00,85220782.8,1,15,0,1,6,2,2020,6
2020-01-06 01:30:00,65646528.8,1,30,0,1,6,2,2020,7
2020-01-06 01:45:00,62731363.9,1,45,0,1,6,2,2020,8
2020-01-06 02:00:00,68457323.0,2,0,0,1,6,2,2020,9
2020-01-06 02:15:00,68299408.0,2,15,0,1,6,2,2020,10
2020-01-06 02:30:00,69133794.1,2,30,0,1,6,2,2020,11
2020-01-06 02:45:00,68108673.6,2,45,0,1,6,2,2020,12
2020-01-06 03:00:00,73324153.4,3,0,0,1,6,2,2020,13
2020-01-06 03:15:00,72149742.7,3,15,0,1,6,2,2020,14
2020-01-06 03:30:00,99857055.0,3,30,0,1,6,2,2020,15
2020-01-06 03:45:00,68000711.3,3,45,0,1,6,2,2020,16
2020-01-06 04:00:00,63869759.7,4,0,0,1,6,2,2020,17
2020-01-06 04:15:00,76833146.2,4,15,0,1,6,2,2020,18
2020-01-06 04:30:00,73287383.3,4,30,0,1,6,2,2020,19
2020-01-06 04:45:00,80542008.6,4,45,0,1,6,2,2020,20
2020-01-06 05:00:00,100264546.8,5,0,0,1,6,2,2020,21
2020-01-06 05:15:00,96616259.4,5,15,0,1,6,2,2020,22
2020-01-06 05:30:00,86207436.6,5,30,0,1,6,2,2020,23
2020-01-06 05:45:00,104030225.5,5,45,0,1,6,2,2020,24
2020-01-06 06:00:00,132500555.4,6,0,0,1,6,2,2020,25
2020-01-06 06:15:00,126963028.5,6,15,0,1,6,2,2020,26
2020-01-06 06:30:00,95554159.6,6,30,0,1,6,2,2020,27
2020-01-06 06:45:00,91866129.1,6,45,0,1,6,2,2020,28
2020-01-06 07:00:00,154156080.2,7,0,0,1,6,2,2020,29
2020-01-06 07:15:00,101752295.1,7,15,0,1,6,2,2020,30
2020-01-06 07:30:00,276747157.9,7,30,0,1,6,2,2020,31
2020-01-06 07:45:00,109583339.2,7,45,0,1,6,2,2020,32
2020-01-06 08:00:00,109498977.1,8,0,0,1,6,2,2020,33
2020-01-06 08:15:00,121308321.9,8,15,0,1,6,2,2020,34
2020-01-06 08:30:00,133021593.9,8,30,0,1,6,2,2020,35
2020-01-06 08:45:00,122000294.3,8,45,0,1,6,2,2020,36
2020-01-06 09:00:00,113462008.3,9,0,0,1,6,2,2020,37
2020-01-06 09:15:00,111455051.6,9,15,0,1,6,2,2020,38
2020-01-06 09:30:00,115323588.5,9,30,0,1,6,2,2020,39
2020-01-06 09:45:00,119621099.6,9,45,0,1,6,2,2020,40
2020-01-06 10:00:00,121813708.3,10,0,0,1,6,2,2020,41
2020-01-06 10:15:00,132314192.8,10,15,0,1,6,2,2020,42
2020-01-06 10:30:00,102409935.6,10,30,0,1,6,2,2020,43
2020-01-06 10:45:00,120016161.0,10,45,0,1,6,2,2020,44
2020-01-06 11:00:00,107412135.3,11,0,0,1,6,2,2020,45
2020-01-06 11:15:00,117689329.3,11,15,0,1,6,2,2020,46
2020-01-06 11:30:00,134526096.2,11,30,0,1,6,2,2020,47
2020-01-06 11:45:00,106682783.2,11,45,0,1,6,2,2020,48
2020-01-06 12:00:00,121912315.7,12,0,0,1,6,2,2020,49
2020-01-06 12:15:00,158113545.7,12,15,0,1,6,2,2020,50
2020-01-06 12:30:00,158340769.6,12,30,0,1,6,2,2020,51
2020-01-06 12:45:00,145414340.8,12,45,0,1,6,2,2020,52
2020-01-06 13:00:00,134760832.4,13,0,0,1,6,2,2020,53
2020-01-06 13:15:00,139000749.3,13,15,0,1,6,2,2020,54
2020-01-06 13:30:00,119885097.9,13,30,0,1,6,2,2020,55
2020-01-06 13:45:00,122637448.1,13,45,0,1,6,2,2020,56
2020-01-06 14:00:00,122013963.9,14,0,0,1,6,2,2020,57
2020-01-06 14:15:00,105429680.2,14,15,0,1,6,2,2020,58
2020-01-06 14:30:00,117538850.9,14,30,0,1,6,2,2020,59
2020-01-06 14:45:00,130306509.9,14,45,0,1,6,2,2020,60
2020-01-06 15:00:00,144964560.5,15,0,0,1,6,2,2020,61
2020-01-06 15:15:00,191627399.1,15,15,0,1,6,2,2020,62
2020-01-06 15:30:00,176617335.2,15,30,0,1,6,2,2020,63
2020-01-06 15:45:00,215575757.5,15,45,0,1,6,2,2020,64
2020-01-06 16:00:00,145259613.8,16,0,0,1,6,2,2020,65
2020-01-06 16:15:00,139803114.6,16,15,0,1,6,2,2020,66
2020-01-06 16:30:00,115112563.6,16,30,0,1,6,2,2020,67
2020-01-06 16:45:00,144417003.9,16,45,0,1,6,2,2020,68
2020-01-06 17:00:00,129208982.4,17,0,0,1,6,2,2020,69
2020-01-06 17:15:00,140220445.4,17,15,0,1,6,2,2020,70
2020-01-06 17:30:00,125884920.2,17,30,0,1,6,2,2020,71
2020-01-06 17:45:00,148184346.4,17,45,0,1,6,2,2020,72
2020-01-06 18:00:00,134597057.8,18,0,0,1,6,2,2020,73
2020-01-06 18:15:00,142028702.7,18,15,0,1,6,2,2020,74
2020-01-06 18:30:00,125310748.0,18,30,0,1,6,2,2020,75
2020-01-06 18:45:00,110258384.6,18,45,0,1,6,2,2020,76
2020-01-06 19:00:00,123882545.6,19,0,0,1,6,2,2020,77
2020-01-06 19:15:00,125781440.7,19,15,0,1,6,2,2020,78
2020-01-06 19:30:00,105647332.4,19,30,0,1,6,2,2020,79
2020-01-06 19:45:00,102846675.7,19,45,0,1,6,2,2020,80
2020-01-06 20:00:00,124023136.7,20,0,0,1,6,2,2020,81
2020-01-06 20:15:00,112972329.4,20,15,0,1,6,2,2020,82
2020-01-06 20:30:00,131469327.8,20,30,0,1,6,2,2020,83
2020-01-06 20:45:00,130464043.9,20,45,0,1,6,2,2020,84
2020-01-06 21:00:00,114309725.2,21,0,0,1,6,2,2020,85
2020-01-06 21:15:00,124865391.0,21,15,0,1,6,2,2020,86
2020-01-06 21:30:00,119967170.3,21,30,0,1,6,2,2020,87
2020-01-06 21:45:00,135669662.2,21,45,0,1,6,2,2020,88
2020-01-06 22:00:00,122910859.7,22,0,0,1,6,2,2020,89
2020-01-06 22:15:00,135424754.7,22,15,0,1,6,2,2020,90
2020-01-06 22:30:00,137812489.6,22,30,0,1,6,2,2020,91
2020-01-06 22:45:00,111399087.5,22,45,0,1,6,2,2020,92
2020-01-06 23:00:00,114391685.4,23,0,0,1,6,2,2020,93
2020-01-06 23:15:00,125741975.6,23,15,0,1,6,2,2020,94
2020-01-06 23:30:00,115258996.3,23,30,0,1,6,2,2020,95
2020-01-06 23:45:00,101964507.6,23,45,0,1,6,2,2020,96
2020-01-07 00:00:00,109167434.8,0,0,1,1,7,2,2020,1
2020-01-07 00:15:00,99693793.6,0,15,1,1,7,2,2020,2
2020-01-07 00:30:00,117820770.2,0,30,1,1,7,2,2020,3
2020-01-07 00:45:00,95566709.8,0,45,1,1,7,2,2020,4
2020-01-07 01:00:00,93877717.0,1,0,1,1,7,2,2020,5
2020-01-07 01:15:00,107956074.9,1,15,1,1,7,2,2020,6
2020-01-07 01:30:00,66755635.1,1,30,1,1,7,2,2020,7
2020-01-07 01:45:00,63932490.5,1,45,1,1,7,2,2020,8
2020-01-07 02:00:00,69566943.1,2,0,1,1,7,2,2020,9
2020-01-07 02:15:00,63092893.9,2,15,1,1,7,2,2020,10
2020-01-07 02:30:00,67948894.9,2,30,1,1,7,2,2020,11
2020-01-07 02:45:00,67660801.0,2,45,1,1,7,2,2020,12
2020-01-07 03:00:00,78152881.3,3,0,1,1,7,2,2020,13
2020-01-07 03:15:00,89842639.9,3,15,1,1,7,2,2020,14
2020-01-07 03:30:00,85703550.4,3,30,1,1,7,2,2020,15
2020-01-07 03:45:00,59298730.0,3,45,1,1,7,2,2020,16
2020-01-07 04:00:00,76737609.8,4,0,1,1,7,2,2020,17
2020-01-07 04:15:00,89459950.9,4,15,1,1,7,2,2020,18
2020-01-07 04:30:00,72651141.1,4,30,1,1,7,2,2020,19
2020-01-07 04:45:00,93275269.2,4,45,1,1,7,2,2020,20
2020-01-07 05:00:00,92061517.8,5,0,1,1,7,2,2020,21
2020-01-07 05:15:00,96971607.6,5,15,1,1,7,2,2020,22
2020-01-07 05:30:00,80997814.5,5,30,1,1,7,2,2020,23
2020-01-07 05:45:00,112868300.1,5,45,1,1,7,2,2020,24
2020-01-07 06:00:00,124093740.7,6,0,1,1,7,2,2020,25
2020-01-07 06:15:00,123233914.9,6,15,1,1,7,2,2020,26
2020-01-07 06:30:00,94852951.6,6,30,1,1,7,2,2020,27
2020-01-07 06:45:00,90888443.0,6,45,1,1,7,2,2020,28
2020-01-07 07:00:00,175998935.0,7,0,1,1,7,2,2020,29
2020-01-07 07:15:00,117177978.5,7,15,1,1,7,2,2020,30
2020-01-07 07:30:00,232892533.4,7,30,1,1,7,2,2020,31
2020-01-07 07:45:00,121045833.2,7,45,1,1,7,2,2020,32
2020-01-07 08:00:00,115604297.9,8,0,1,1,7,2,2020,33
2020-01-07 08:15:00,121617542.1,8,15,1,1,7,2,2020,34
2020-01-07 08:30:00,134174732.2,8,30,1,1,7,2,2020,35
2020-01-07 08:45:00,116079908.7,8,45,1,1,7,2,2020,36
2020-01-07 09:00:00,112369265.9,9,0,1,1,7,2,2020,37
2020-01-07 09:15:00,105173968.2,9,15,1,1,7,2,2020,38
2020-01-07 09:30:00,109123120.3,9,30,1,1,7,2,2020,39
2020-01-07 09:45:00,118150896.6,9,45,1,1,7,2,2020,40
2020-01-07 10:00:00,111467048.7,10,0,1,1,7,2,2020,41
2020-01-07 10:15:00,133538961.7,10,15,1,1,7,2,2020,42
2020-01-07 10:30:00,95117640.8,10,30,1,1,7,2,2020,43
2020-01-07 10:45:00,118043486.7,10,45,1,1,7,2,2020,44
2020-01-07 11:00:00,117697514.0,11,0,1,1,7,2,2020,45
2020-01-07 11:15:00,107852544.3,11,15,1,1,7,2,2020,46
2020-01-07 11:30:00,114553535.7,11,30,1,1,7,2,2020,47
2020-01-07 11:45:00,90417832.4,11,45,1,1,7,2,2020,48
2020-01-07 12:00:00,115409264.0,12,0,1,1,7,2,2020,49
2020-01-07 12:15:00,113162102.5,12,15,1,1,7,2,2020,50
2020-01-07 12:30:00,136349414.7,12,30,1,1,7,2,2020,51
2020-01-07 12:45:00,123459028.1,12,45,1,1,7,2,2020,52
2020-01-07 13:00:00,123967034.1,13,0,1,1,7,2,2020,53
2020-01-07 13:15:00,141928857.1,13,15,1,1,7,2,2020,54
2020-01-07 13:30:00,111962670.0,13,30,1,1,7,2,2020,55
2020-01-07 13:45:00,116882721.0,13,45,1,1,7,2,2020,56
2020-01-07 14:00:00,127643087.2,14,0,1,1,7,2,2020,57
2020-01-07 14:15:00,98259125.8,14,15,1,1,7,2,2020,58
2020-01-07 14:30:00,112644196.4,14,30,1,1,7,2,2020,59
2020-01-07 14:45:00,108713022.8,14,45,1,1,7,2,2020,60
2020-01-07 15:00:00,143373011.1,15,0,1,1,7,2,2020,61
2020-01-07 15:15:00,183831095.9,15,15,1,1,7,2,2020,62
2020-01-07 15:30:00,146434109.5,15,30,1,1,7,2,2020,63
2020-01-07 15:45:00,197676698.8,15,45,1,1,7,2,2020,64
2020-01-07 16:00:00,134335778.0,16,0,1,1,7,2,2020,65
2020-01-07 16:15:00,125720491.6,16,15,1,1,7,2,2020,66
2020-01-07 16:30:00,107444012.7,16,30,1,1,7,2,2020,67
2020-01-07 16:45:00,124192630.9,16,45,1,1,7,2,2020,68
2020-01-07 17:00:00,118602385.2,17,0,1,1,7,2,2020,69
2020-01-07 17:15:00,127798020.9,17,15,1,1,7,2,2020,70
2020-01-07 17:30:00,102215520.7,17,30,1,1,7,2,2020,71
2020-01-07 17:45:00,138050495.1,17,45,1,1,7,2,2020,72
2020-01-07 18:00:00,236136943.7,18,0,1,1,7,2,2020,73
2020-01-07 18:15:00,163044776.0,18,15,1,1,7,2,2020,74
2020-01-07 18:30:00,141412870.0,18,30,1,1,7,2,2020,75
2020-01-07 18:45:00,125838133.9,18,45,1,1,7,2,2020,76
2020-01-07 19:00:00,128154528.7,19,0,1,1,7,2,2020,77
2020-01-07 19:15:00,123082160.3,19,15,1,1,7,2,2020,78
2020-01-07 19:30:00,98654997.1,19,30,1,1,7,2,2020,79
2020-01-07 19:45:00,126097305.9,19,45,1,1,7,2,2020,80
2020-01-07 20:00:00,128249655.5,20,0,1,1,7,2,2020,81
2020-01-07 20:15:00,132085826.6,20,15,1,1,7,2,2020,82
2020-01-07 20:30:00,132360908.9,20,30,1,1,7,2,2020,83
2020-01-07 20:45:00,161948984.7,20,45,1,1,7,2,2020,84
2020-01-07 21:00:00,119098910.6,21,0,1,1,7,2,2020,85
2020-01-07 21:15:00,123968157.0,21,15,1,1,7,2,2020,86
2020-01-07 21:30:00,106072047.6,21,30,1,1,7,2,2020,87
2020-01-07 21:45:00,125787969.2,21,45,1,1,7,2,2020,88
2020-01-07 22:00:00,119193884.3,22,0,1,1,7,2,2020,89
2020-01-07 22:15:00,127061521.1,22,15,1,1,7,2,2020,90
2020-01-07 22:30:00,143832550.8,22,30,1,1,7,2,2020,91
2020-01-07 22:45:00,108102907.0,22,45,1,1,7,2,2020,92
2020-01-07 23:00:00,109192872.6,23,0,1,1,7,2,2020,93
2020-01-07 23:15:00,127184344.7,23,15,1,1,7,2,2020,94
2020-01-07 23:30:00,112769900.5,23,30,1,1,7,2,2020,95
2020-01-07 23:45:00,99048527.5,23,45,1,1,7,2,2020,96
2020-01-08 00:00:00,109521968.2,0,0,2,1,8,2,2020,1
2020-01-08 00:15:00,106173460.4,0,15,2,1,8,2,2020,2
2020-01-08 00:30:00,130322434.3,0,30,2,1,8,2,2020,3
2020-01-08 00:45:00,93853839.0,0,45,2,1,8,2,2020,4
2020-01-08 01:00:00,94022026.5,1,0,2,1,8,2,2020,5
2020-01-08 01:15:00,110420861.0,1,15,2,1,8,2,2020,6
2020-01-08 01:30:00,73663069.4,1,30,2,1,8,2,2020,7
2020-01-08 01:45:00,67335557.6,1,45,2,1,8,2,2020,8
2020-01-08 02:00:00,75324290.2,2,0,2,1,8,2,2020,9
2020-01-08 02:15:00,76498160.0,2,15,2,1,8,2,2020,10
2020-01-08 02:30:00,76385551.6,2,30,2,1,8,2,2020,11
2020-01-08 02:45:00,63875288.4,2,45,2,1,8,2,2020,12
2020-01-08 03:00:00,80696848.0,3,0,2,1,8,2,2020,13
2020-01-08 03:15:00,84206075.3,3,15,2,1,8,2,2020,14
2020-01-08 03:30:00,73699804.0,3,30,2,1,8,2,2020,15
2020-01-08 03:45:00,79871733.5,3,45,2,1,8,2,2020,16
2020-01-08 04:00:00,74244643.6,4,0,2,1,8,2,2020,17
2020-01-08 04:15:00,83804477.1,4,15,2,1,8,2,2020,18
2020-01-08 04:30:00,82483021.7,4,30,2,1,8,2,2020,19
2020-01-08 04:45:00,98012140.4,4,45,2,1,8,2,2020,20
2020-01-08 05:00:00,99513267.0,5,0,2,1,8,2,2020,21
2020-01-08 05:15:00,109967707.0,5,15,2,1,8,2,2020,22
2020-01-08 05:30:00,84624124.7,5,30,2,1,8,2,2020,23
2020-01-08 05:45:00,115823735.9,5,45,2,1,8,2,2020,24
2020-01-08 06:00:00,115790193.6,6,0,2,1,8,2,2020,25
2020-01-08 06:15:00,148475384.3,6,15,2,1,8,2,2020,26
2020-01-08 06:30:00,108966954.2,6,30,2,1,8,2,2020,27
2020-01-08 06:45:00,98179430.5,6,45,2,1,8,2,2020,28
2020-01-08 07:00:00,123275424.3,7,0,2,1,8,2,2020,29
2020-01-08 07:15:00,120651911.2,7,15,2,1,8,2,2020,30
2020-01-08 07:30:00,246739592.3,7,30,2,1,8,2,2020,31
2020-01-08 07:45:00,147175606.3,7,45,2,1,8,2,2020,32
2020-01-08 08:00:00,119152767.0,8,0,2,1,8,2,2020,33
2020-01-08 08:15:00,132017512.5,8,15,2,1,8,2,2020,34
2020-01-08 08:30:00,152787376.9,8,30,2,1,8,2,2020,35
2020-01-08 08:45:00,120382984.9,8,45,2,1,8,2,2020,36
2020-01-08 09:00:00,113059022.5,9,0,2,1,8,2,2020,37
2020-01-08 09:15:00,109939972.3,9,15,2,1,8,2,2020,38
2020-01-08 09:30:00,115287406.7,9,30,2,1,8,2,2020,39
2020-01-08 09:45:00,120602347.4,9,45,2,1,8,2,2020,40
2020-01-08 10:00:00,127050324.7,10,0,2,1,8,2,2020,41
2020-01-08 10:15:00,148244027.5,10,15,2,1,8,2,2020,42
2020-01-08 10:30:00,108129202.8,10,30,2,1,8,2,2020,43
2020-01-08 10:45:00,134834274.8,10,45,2,1,8,2,2020,44
2020-01-08 11:00:00,91506500.2,11,0,2,1,8,2,2020,45
2020-01-08 11:15:00,123371099.4,11,15,2,1,8,2,2020,46
2020-01-08 11:30:00,117073526.0,11,30,2,1,8,2,2020,47
2020-01-08 11:45:00,96393396.3,11,45,2,1,8,2,2020,48
2020-01-08 12:00:00,110165359.8,12,0,2,1,8,2,2020,49
2020-01-08 12:15:00,139202908.8,12,15,2,1,8,2,2020,50
2020-01-08 12:30:00,141027467.4,12,30,2,1,8,2,2020,51
2020-01-08 12:45:00,147562344.1,12,45,2,1,8,2,2020,52
2020-01-08 13:00:00,133739820.3,13,0,2,1,8,2,2020,53
2020-01-08 13:15:00,153934327.3,13,15,2,1,8,2,2020,54
2020-01-08 13:30:00,126269835.1,13,30,2,1,8,2,2020,55
2020-01-08 13:45:00,114089227.5,13,45,2,1,8,2,2020,56
2020-01-08 14:00:00,134009474.5,14,0,2,1,8,2,2020,57
2020-01-08 14:15:00,104592363.0,14,15,2,1,8,2,2020,58
2020-01-08 14:30:00,129015189.3,14,30,2,1,8,2,2020,59
2020-01-08 14:45:00,126150151.6,14,45,2,1,8,2,2020,60
2020-01-08 15:00:00,125065439.8,15,0,2,1,8,2,2020,61
2020-01-08 15:15:00,174069092.2,15,15,2,1,8,2,2020,62
2020-01-08 15:30:00,146240619.9,15,30,2,1,8,2,2020,63
2020-01-08 15:45:00,188083519.4,15,45,2,1,8,2,2020,64
2020-01-08 16:00:00,142027192.0,16,0,2,1,8,2,2020,65
2020-01-08 16:15:00,130656590.8,16,15,2,1,8,2,2020,66
2020-01-08 16:30:00,122126566.0,16,30,2,1,8,2,2020,67
2020-01-08 16:45:00,124229908.9,16,45,2,1,8,2,2020,68
2020-01-08 17:00:00,136696870.5,17,0,2,1,8,2,2020,69
2020-01-08 17:15:00,126774894.5,17,15,2,1,8,2,2020,70
2020-01-08 17:30:00,119606544.3,17,30,2,1,8,2,2020,71
2020-01-08 17:45:00,141838810.4,17,45,2,1,8,2,2020,72
2020-01-08 18:00:00,183735596.3,18,0,2,1,8,2,2020,73
2020-01-08 18:15:00,140842277.9,18,15,2,1,8,2,2020,74
2020-01-08 18:30:00,125188383.3,18,30,2,1,8,2,2020,75
2020-01-08 18:45:00,125956265.5,18,45,2,1,8,2,2020,76
2020-01-08 19:00:00,134166064.7,19,0,2,1,8,2,2020,77
2020-01-08 19:15:00,143140856.6,19,15,2,1,8,2,2020,78
2020-01-08 19:30:00,123758473.9,19,30,2,1,8,2,2020,79
2020-01-08 19:45:00,134911255.8,19,45,2,1,8,2,2020,80
2020-01-08 20:00:00,133945970.5,20,0,2,1,8,2,2020,81
2020-01-08 20:15:00,150529212.4,20,15,2,1,8,2,2020,82
2020-01-08 20:30:00,137631249.3,20,30,2,1,8,2,2020,83
2020-01-08 20:45:00,175550926.8,20,45,2,1,8,2,2020,84
2020-01-08 21:00:00,125854236.6,21,0,2,1,8,2,2020,85
2020-01-08 21:15:00,118789616.3,21,15,2,1,8,2,2020,86
2020-01-08 21:30:00,122122719.8,21,30,2,1,8,2,2020,87
2020-01-08 21:45:00,130225561.6,21,45,2,1,8,2,2020,88
2020-01-08 22:00:00,125843493.7,22,0,2,1,8,2,2020,89
2020-01-08 22:15:00,123256330.6,22,15,2,1,8,2,2020,90
2020-01-08 22:30:00,149828022.1,22,30,2,1,8,2,2020,91
2020-01-08 22:45:00,112618630.9,22,45,2,1,8,2,2020,92
2020-01-08 23:00:00,118451714.8,23,0,2,1,8,2,2020,93
2020-01-08 23:15:00,137426540.5,23,15,2,1,8,2,2020,94
2020-01-08 23:30:00,120334979.3,23,30,2,1,8,2,2020,95
2020-01-08 23:45:00,102873375.8,23,45,2,1,8,2,2020,96
2020-01-09 00:00:00,226948805.2,0,0,3,1,9,2,2020,1
2020-01-09 00:15:00,300208143.8,0,15,3,1,9,2,2020,2
2020-01-09 00:30:00,367815089.2,0,30,3,1,9,2,2020,3
2020-01-09 00:45:00,100718178.2,0,45,3,1,9,2,2020,4
